Review,Positive,Negative,Neutral,Compound,Sentiment
720p webcam,0.0,0.0,1.0,0.0,Neutral
thankfully its not any worse than the,0.517,0.0,0.483,0.6546,Positive
competition but unfortunately its not,0.0,0.437,0.563,-0.4767,Negative
any better either,0.592,0.0,0.408,0.4404,Positive
if youre using it in low light,0.0,0.259,0.741,-0.2732,Negative
condition lord have mercy on you lets,0.294,0.0,0.706,0.3612,Positive
talk about the display quality,0.0,0.0,1.0,0.0,Neutral
i dont know what it is with a lot of,0.0,0.0,1.0,0.0,Neutral
these premium laptop makers,0.0,0.0,1.0,0.0,Neutral
but when it comes to making laptops for,0.0,0.0,1.0,0.0,Neutral
creative users,0.744,0.0,0.256,0.4404,Positive
its like they dont know who their,0.294,0.0,0.706,0.3612,Positive
target audience even is so,0.0,0.0,1.0,0.0,Neutral
the display quality here isnt,0.0,0.0,1.0,0.0,Neutral
inherently bad its just not good,0.0,0.596,0.404,-0.7101,Negative
considering this is a premium laptop,0.0,0.0,1.0,0.0,Neutral
so you have a full hd 1080p screen which,0.0,0.0,1.0,0.0,Neutral
in itself is not bad the resolution is,0.289,0.0,0.711,0.431,Positive
clear and sharp enough,0.464,0.0,0.536,0.3818,Positive
where things start getting very,0.0,0.0,1.0,0.0,Neutral
depressing very quickly is when you come,0.0,0.302,0.698,-0.3818,Negative
to the color accuracy,0.0,0.0,1.0,0.0,Neutral
so you only have a 45 ntsc screen,0.0,0.0,1.0,0.0,Neutral
in other words you only have a 67 s rgb,0.0,0.0,1.0,0.0,Neutral
rating,0.0,0.0,1.0,0.0,Neutral
so colors dont look washed out but they,0.0,0.0,1.0,0.0,Neutral
dont look vivid either and if you are a,0.0,0.0,1.0,0.0,Neutral
power creative user doing a lot of photo,0.326,0.0,0.674,0.4404,Positive
editing color grading or video editing,0.0,0.0,1.0,0.0,Neutral
youre definitely going to notice those,0.351,0.0,0.649,0.4019,Positive
lackluster colors also,0.0,0.0,1.0,0.0,Neutral
you only have a peak brightness of 250,0.302,0.0,0.698,0.3818,Positive
nits,0.0,0.0,1.0,0.0,Neutral
this is a hybrid laptop versatile laptop,0.0,0.0,1.0,0.0,Neutral
whatever you want to call it,0.206,0.0,0.794,0.0772,Positive
the fact is that 250 nits is not even,0.0,0.0,1.0,0.0,Neutral
closely sufficient for an,0.0,0.0,1.0,0.0,Neutral
outdoor setting where the sun is at your,0.0,0.0,1.0,0.0,Neutral
screen its gonna feel washed out this,0.0,0.0,1.0,0.0,Neutral
is only sufficient for indoor settings,0.0,0.0,1.0,0.0,Neutral
i dont know what they were thinking,0.0,0.0,1.0,0.0,Neutral
when they made this display in terms of,0.0,0.0,1.0,0.0,Neutral
brightness and color accuracy,0.464,0.0,0.536,0.3818,Positive
but this is definitely one of the most,0.336,0.0,0.664,0.5499,Positive
disappointing elements of this laptop,0.0,0.444,0.556,-0.4939,Negative
next up lets talk about performance so,0.0,0.0,1.0,0.0,Neutral
from a specifications perspective this,0.0,0.0,1.0,0.0,Neutral
particular configuration is rocking,0.0,0.0,1.0,0.0,Neutral
intels latest 11th generation,0.0,0.0,1.0,0.0,Neutral
core f5 1135 g7 processor,0.0,0.0,1.0,0.0,Neutral
weve also got 8 gigabytes of ddr4 ram,0.0,0.0,1.0,0.0,Neutral
clocked at 3 200 megahertz,0.0,0.0,1.0,0.0,Neutral
of course we also have a one terabyte,0.0,0.0,1.0,0.0,Neutral
salsa drive,0.0,0.0,1.0,0.0,Neutral
and lastly yes we do have intel iris xc,0.252,0.0,0.748,0.4019,Positive
graphics,0.0,0.0,1.0,0.0,Neutral
with a total of 4gb shared memory its,0.286,0.0,0.714,0.34,Positive
also worth noting you do have the latest,0.213,0.0,0.787,0.2263,Positive
wifi 6 and bluetooth standard on board,0.0,0.0,1.0,0.0,Neutral
so daytoday performance is going to,0.0,0.0,1.0,0.0,Neutral
feel as snappy as it should with any,0.0,0.0,1.0,0.0,Neutral
modern day laptop,0.0,0.0,1.0,0.0,Neutral
documents open up super fast web,0.438,0.0,0.562,0.5994,Positive
browsers are responsive and of course,0.333,0.0,0.667,0.3612,Positive
you can watch any,0.0,0.0,1.0,0.0,Neutral
of your favorite netflix or youtube,0.375,0.0,0.625,0.4588,Positive
videos without any sort of lag,0.0,0.35,0.65,-0.4005,Negative
in short of you having a crappy internet,0.0,0.375,0.625,-0.5574,Negative
connection so,0.0,0.0,1.0,0.0,Neutral
thats going to feel pretty normal where,0.348,0.0,0.652,0.4939,Positive
things of course get interesting is when,0.31,0.0,0.69,0.4019,Positive
you start doing more,0.0,0.0,1.0,0.0,Neutral
resource intensive tasks lets say video,0.0,0.0,1.0,0.0,Neutral
editing for example,0.0,0.0,1.0,0.0,Neutral
i was pretty impressed with this laptop,0.612,0.0,0.388,0.743,Positive
it keeps its cool when youre doing,0.277,0.0,0.723,0.3182,Positive
1080p video editing on adobe rush,0.0,0.0,1.0,0.0,Neutral
theres no frame drop whatsoever its a,0.0,0.518,0.482,-0.5106,Negative
very smooth experience,0.0,0.0,1.0,0.0,Neutral
even when you start doing more intensive,0.0,0.0,1.0,0.0,Neutral
4k video editing,0.0,0.0,1.0,0.0,Neutral
youll still find relatively for the,0.0,0.0,1.0,0.0,Neutral
most part theres little to no frame,0.0,0.243,0.757,-0.2315,Negative
drop,0.0,1.0,0.0,-0.2732,Negative
its only when youre doing it for,0.0,0.0,1.0,0.0,Neutral
prolonged periods of time you start,0.0,0.0,1.0,0.0,Neutral
noticing the occasional performance drop,0.0,0.344,0.656,-0.2732,Negative
but beyond that its pretty well done,0.582,0.0,0.418,0.7876,Positive
from a gaming perspective,0.0,0.0,1.0,0.0,Neutral
this laptop is about what youd expect,0.0,0.0,1.0,0.0,Neutral
so the intel iris xc chip can only,0.0,0.0,1.0,0.0,Neutral
produce,0.0,0.0,1.0,0.0,Neutral
so much power because its an integrated,0.0,0.0,1.0,0.0,Neutral
gpu not a dedicated one,0.0,0.453,0.547,-0.357,Negative
which basically means you can run most,0.0,0.0,1.0,0.0,Neutral
aaa titles but dont expect them to run,0.0,0.0,1.0,0.0,Neutral
beyond 30 fps,0.0,0.0,1.0,0.0,Neutral
at low settings if youre gonna use the,0.0,0.231,0.769,-0.2732,Negative
native resolution also,0.0,0.0,1.0,0.0,Neutral
some games may actually go beyond that,0.0,0.0,1.0,0.0,Neutral
but again itll depend on the game,0.0,0.0,1.0,0.0,Neutral
youre playing and how well its,0.494,0.0,0.506,0.4404,Positive
optimized,1.0,0.0,0.0,0.4588,Positive
and i know theres a subset of you who,0.0,0.0,1.0,0.0,Neutral
want to know the temperatures on this,0.178,0.0,0.822,0.0772,Positive
thing,0.0,0.0,1.0,0.0,Neutral
so if youre gonna use this thing like a,0.263,0.0,0.737,0.3612,Positive
wild horse under peak stress you can,0.0,0.318,0.682,-0.4215,Negative
expect a,0.0,0.0,1.0,0.0,Neutral
maximum surface temperature of 47,0.0,0.0,1.0,0.0,Neutral
degrees celsius,0.0,0.0,1.0,0.0,Neutral
however under more realistic and,0.0,0.0,1.0,0.0,Neutral
moderate usage conditions,0.0,0.0,1.0,0.0,Neutral
the surface temperature hovers around 35,0.0,0.0,1.0,0.0,Neutral
to 37 degrees celsius,0.0,0.0,1.0,0.0,Neutral
and if you are using a low workload or,0.0,0.231,0.769,-0.2732,Negative
if youre keeping it in idle conditions,0.0,0.0,1.0,0.0,Neutral
then the temperature actually stays,0.0,0.0,1.0,0.0,Neutral
below 23 degrees celsius which is pretty,0.348,0.0,0.652,0.4939,Positive
comfortable,1.0,0.0,0.0,0.5106,Positive
so while the temperatures arent absurd,0.0,0.0,1.0,0.0,Neutral
yes this laptop can get pretty hot,0.541,0.0,0.459,0.7096,Positive
pretty quickly,0.762,0.0,0.238,0.4939,Positive
if you start doing exotic things for,0.0,0.0,1.0,0.0,Neutral
prolonged periods,0.0,0.0,1.0,0.0,Neutral
from a battery life perspective this,0.0,0.0,1.0,0.0,Neutral
laptop isnt that impressive,0.0,0.474,0.526,-0.4023,Negative
so basically if you are doing daytoday,0.0,0.0,1.0,0.0,Neutral
tasks with a moderate workload at 50,0.0,0.0,1.0,0.0,Neutral
brightness you can get up to 85,0.302,0.0,0.698,0.3818,Positive
hours of battery life however we found,0.0,0.0,1.0,0.0,Neutral
that if you increase the brightness to,0.495,0.0,0.505,0.5994,Positive
100,0.0,0.0,1.0,0.0,Neutral
with a moderate workload that quickly,0.0,0.0,1.0,0.0,Neutral
drops to around 55 hours,0.0,0.0,1.0,0.0,Neutral
and if you start doing more cpu,0.0,0.0,1.0,0.0,Neutral
intensive stuff and you have a heavy,0.0,0.0,1.0,0.0,Neutral
workload nonstop,0.0,0.0,1.0,0.0,Neutral
the battery life can drop to as little,0.0,0.231,0.769,-0.2732,Negative
as 15,0.0,0.0,1.0,0.0,Neutral
hours so its a pretty dramatic drop so,0.329,0.199,0.473,0.3353,Positive
keep in mind if youre buying this,0.0,0.0,1.0,0.0,Neutral
laptop for all day usage,0.0,0.0,1.0,0.0,Neutral
this might not be the best option in,0.0,0.325,0.675,-0.5216,Negative
that regards from a sound perspective,0.0,0.0,1.0,0.0,Neutral
this laptop sounds pretty good to be,0.55,0.0,0.45,0.7269,Positive
honest,1.0,0.0,0.0,0.5106,Positive
the bang and often stereo setup is,0.0,0.0,1.0,0.0,Neutral
actually better than i thought it would,0.367,0.0,0.633,0.4404,Positive
be,0.0,0.0,1.0,0.0,Neutral
but have a quick listen for yourself you,0.0,0.0,1.0,0.0,Neutral
be the judge,0.0,0.0,1.0,0.0,Neutral
Music,0.0,0.0,1.0,0.0,Neutral
Applause,1.0,0.0,0.0,0.4215,Positive
Music,0.0,0.0,1.0,0.0,Neutral
the final element i want to talk about,0.178,0.0,0.822,0.0772,Positive
is the touchscreen and the hp stylus,0.0,0.0,1.0,0.0,Neutral
given the fact this is a convertible,0.0,0.0,1.0,0.0,Neutral
twin one laptop,0.0,0.0,1.0,0.0,Neutral
we have to keep in mind that it is also,0.0,0.0,1.0,0.0,Neutral
intended to be used as a tablet,0.0,0.0,1.0,0.0,Neutral
with that being said the stylus hd,0.0,0.0,1.0,0.0,Neutral
provides is pretty high in quality its,0.348,0.0,0.652,0.4939,Positive
actually charged through,0.0,0.474,0.526,-0.2023,Negative
a usbc port which is ironic because hp,0.0,0.2,0.8,-0.128,Negative
uses a proprietary charging port,0.0,0.0,1.0,0.0,Neutral
for their laptop take notes from your,0.0,0.0,1.0,0.0,Neutral
own products hp seriously,0.0,0.362,0.638,-0.1779,Negative
of course with that being said i have to,0.0,0.0,1.0,0.0,Neutral
say that its super responsive,0.681,0.0,0.319,0.7506,Positive
theres practically no lag or latency,0.0,0.535,0.465,-0.5574,Negative
between what youre writing and whats,0.0,0.0,1.0,0.0,Neutral
appearing on the screen itself,0.0,0.0,1.0,0.0,Neutral
and yes you can use the touchscreen with,0.278,0.0,0.722,0.4019,Positive
your fingers as well generally speaking,0.296,0.0,0.704,0.2732,Positive
i think this is,0.0,0.0,1.0,0.0,Neutral
a great hybrid tablet even though the,0.451,0.0,0.549,0.6249,Positive
display quality is not that good,0.0,0.325,0.675,-0.3412,Negative
the responsiveness of the touchscreen is,0.0,0.0,1.0,0.0,Neutral
on the contrary quite,0.0,0.0,1.0,0.0,Neutral
amazing so whats my final take on this,0.352,0.0,0.648,0.5859,Positive
laptop well priced at 1050 usd,0.296,0.0,0.704,0.2732,Positive
this is a twoinone laptop thats,0.0,0.0,1.0,0.0,Neutral
competing in the premium market,0.0,0.0,1.0,0.0,Neutral
and in terms of the feel and design of,0.0,0.0,1.0,0.0,Neutral
this laptop its top notch the build,0.231,0.0,0.769,0.2023,Positive
quality is definitely there,0.474,0.0,0.526,0.4019,Positive
and i really like how hp is trying their,0.285,0.0,0.715,0.4201,Positive
best to make a premium experience over,0.457,0.0,0.543,0.6369,Positive
here,0.0,0.0,1.0,0.0,Neutral
also the fantastic keyboard is a welcome,0.623,0.0,0.377,0.765,Positive
addition,0.0,0.0,1.0,0.0,Neutral
i also appreciate the high quality sound,0.351,0.0,0.649,0.4019,Positive
system from bangin olsen here,0.0,0.0,1.0,0.0,Neutral
it definitely sounds a notch above your,0.351,0.0,0.649,0.4019,Positive
average laptop,0.0,0.0,1.0,0.0,Neutral
unfortunately the less than ideal,0.366,0.282,0.352,0.1832,Positive
borderline disappointing display,0.0,0.615,0.385,-0.4939,Negative
is not good for many people if you are a,0.0,0.231,0.769,-0.3412,Negative
creative user,0.744,0.0,0.256,0.4404,Positive
you may be entirely driven away from,0.0,0.0,1.0,0.0,Neutral
that less than ideal color accuracy,0.384,0.0,0.616,0.4804,Positive
again,0.0,0.0,1.0,0.0,Neutral
also the battery life is not that good,0.0,0.256,0.744,-0.3412,Negative
in itself eight hours of average usage,0.0,0.0,1.0,0.0,Neutral
time at 50 brightness,0.464,0.0,0.536,0.3818,Positive
is nothing to write home about so if you,0.0,0.0,1.0,0.0,Neutral
are looking for allday usage here this,0.0,0.0,1.0,0.0,Neutral
laptop,0.0,0.0,1.0,0.0,Neutral
is not the ideal choice also its worth,0.178,0.26,0.562,-0.2206,Negative
noting it would have been nice if,0.318,0.0,0.682,0.4215,Positive
hp included more i o port diversity,0.0,0.0,1.0,0.0,Neutral
while its not the worst ive seen on,0.32,0.0,0.68,0.5096,Positive
laptops in this class this is a 15inch,0.0,0.0,1.0,0.0,Neutral
laptop,0.0,0.0,1.0,0.0,Neutral
there was definitely space to add an,0.31,0.0,0.69,0.4019,Positive
additional port or two,0.0,0.0,1.0,0.0,Neutral
overall this laptop isnt a bad value,0.321,0.229,0.45,0.2057,Positive
its just that its going to be very,0.0,0.0,1.0,0.0,Neutral
specific for the type of audience its,0.0,0.0,1.0,0.0,Neutral
targeted at,0.0,0.0,1.0,0.0,Neutral
which is ironic because a lot of,0.0,0.231,0.769,-0.128,Negative
creative users might eye it for its,0.326,0.0,0.674,0.4404,Positive
hybrid tablet,0.0,0.0,1.0,0.0,Neutral
capabilities but that display quality,0.0,0.0,1.0,0.0,Neutral
may at the same time turn them away,0.0,0.0,1.0,0.0,Neutral
so use it at your own discretion try it,0.0,0.0,1.0,0.0,Neutral
out see if its the right one for you,0.0,0.0,1.0,0.0,Neutral
but overall my take is if you are,0.0,0.0,1.0,0.0,Neutral
someone who relies heavily on color,0.0,0.0,1.0,0.0,Neutral
accuracy,0.0,0.0,1.0,0.0,Neutral
dont go for this laptop but if you are,0.0,0.0,1.0,0.0,Neutral
someone looking for versatility,0.0,0.0,1.0,0.0,Neutral
and you want a nice hybrid tablet thats,0.451,0.0,0.549,0.4767,Positive
good in build quality and justifies the,0.326,0.0,0.674,0.4404,Positive
premium price,0.0,0.0,1.0,0.0,Neutral
this is definitely a laptop for you as,0.31,0.0,0.69,0.4019,Positive
always guys,0.0,0.0,1.0,0.0,Neutral
if you enjoyed this review consider,0.398,0.0,0.602,0.5106,Positive
subscribing to my channel i got all,0.0,0.0,1.0,0.0,Neutral
sorts of awesome tech content thank you,0.569,0.0,0.431,0.765,Positive
so much for watching this video,0.0,0.0,1.0,0.0,Neutral
ill catch you in the next one soul tech,0.0,0.259,0.741,-0.4215,Negative
logging out,0.0,0.0,1.0,0.0,Neutral
historically speaking hp envys x360,0.0,0.0,1.0,0.0,Neutral
series has kind of been like glazes,0.294,0.0,0.706,0.3612,Positive
plain salted flavor so it doesnt have a,0.0,0.0,1.0,0.0,Neutral
ton of punch to it but yet everyone,0.0,0.0,1.0,0.0,Neutral
loves it and this is one of the most,0.316,0.0,0.684,0.5719,Positive
popular twoinone laptops on the market,0.359,0.0,0.641,0.4215,Positive
now of course today we have the latest,0.0,0.0,1.0,0.0,Neutral
iteration the 2022 version of the hp,0.0,0.0,1.0,0.0,Neutral
envy x360 laptop and as you might have,0.0,0.231,0.769,-0.2732,Negative
guessed its rocking the list intel,0.0,0.0,1.0,0.0,Neutral
internals for example we have in this,0.0,0.0,1.0,0.0,Neutral
particular base configuration the i5,0.0,0.0,1.0,0.0,Neutral
1240p processor eight gigabytes of ddr4,0.0,0.0,1.0,0.0,Neutral
memory in a dual channel configuration,0.0,0.0,1.0,0.0,Neutral
we have the latest generation of intel,0.0,0.0,1.0,0.0,Neutral
iris xc integrated graphics a 512,0.0,0.0,1.0,0.0,Neutral
gigabyte software drive we also have a,0.0,0.0,1.0,0.0,Neutral
wifi 60 and bluetooth 52 standards on,0.0,0.0,1.0,0.0,Neutral
board and finally this is a 15inch,0.0,0.0,1.0,0.0,Neutral
fully touch captive display now as,0.0,0.0,1.0,0.0,Neutral
always theres a lot to talk about with,0.0,0.0,1.0,0.0,Neutral
this laptop its a fully loaded review,0.0,0.0,1.0,0.0,Neutral
so let me know what you think at the end,0.0,0.0,1.0,0.0,Neutral
of the video thanks for watching lets,0.326,0.0,0.674,0.4404,Positive
get started now i would love to show you,0.375,0.0,0.625,0.6369,Positive
what the face of this actual package,0.0,0.0,1.0,0.0,Neutral
looks like but the shipping company,0.259,0.0,0.741,0.1901,Positive
massacred it with stickers all over the,0.0,0.0,1.0,0.0,Neutral
place and i just dont have the patience,0.0,0.0,1.0,0.0,Neutral
to use google to remove all of them but,0.0,0.0,1.0,0.0,Neutral
in any case its a nice looking box once,0.286,0.0,0.714,0.4215,Positive
you remove the content seals and open,0.0,0.0,1.0,0.0,Neutral
the box up inside youll find a few,0.0,0.0,1.0,0.0,Neutral
items first and foremost the laptop,0.0,0.0,1.0,0.0,Neutral
itself loaded with a ton of harmful,0.0,0.0,1.0,0.0,Neutral
protective plastic packaging but anyway,0.0,0.0,1.0,0.0,Neutral
once you remove all of that here we have,0.0,0.0,1.0,0.0,Neutral
the hp envy x360 looks somewhat similar,0.0,0.259,0.741,-0.2732,Negative
to last year but still very modern and,0.0,0.0,1.0,0.0,Neutral
sleek now past that you have a standard,0.0,0.0,1.0,0.0,Neutral
65 watt charging adapter unfortunately,0.0,0.375,0.625,-0.34,Negative
you still have a charging pin as opposed,0.0,0.0,1.0,0.0,Neutral
to a usbc pin my heart is a little,0.0,0.0,1.0,0.0,Neutral
broken not gonna lie now past that you,0.0,0.307,0.693,-0.4767,Negative
do have another standard wall outlet,0.0,0.0,1.0,0.0,Neutral
charging cable piece which of course is,0.0,0.0,1.0,0.0,Neutral
required to power the adapter and past,0.0,0.0,1.0,0.0,Neutral
that you do get in the box the hp mpp,0.0,0.0,1.0,0.0,Neutral
20 stylus and once you open this thing,0.0,0.0,1.0,0.0,Neutral
im a huge fan of the stylus its really,0.434,0.0,0.566,0.5574,Positive
lightweight its elegant yet practical,0.437,0.0,0.563,0.4767,Positive
it comes with two tips and it has usbc,0.0,0.0,1.0,0.0,Neutral
charging which is great of course and,0.406,0.0,0.594,0.6249,Positive
finally you have this paper envelope,0.0,0.0,1.0,0.0,Neutral
here inside you will find the quick,0.0,0.0,1.0,0.0,Neutral
start guide warranty and regulation,0.0,0.0,1.0,0.0,Neutral
information if youre expecting a lot of,0.0,0.0,1.0,0.0,Neutral
design changes well youre not going to,0.259,0.0,0.741,0.2732,Positive
get those here the hp envy x360 still,0.0,0.231,0.769,-0.2732,Negative
looks very similar to last years model,0.0,0.0,1.0,0.0,Neutral
you still have those sharp linear edges,0.0,0.0,1.0,0.0,Neutral
a high quality metallic exterior finish,0.0,0.0,1.0,0.0,Neutral
and of course those wide dimensions now,0.0,0.0,1.0,0.0,Neutral
its not necessarily a bad thing its,0.363,0.0,0.637,0.431,Positive
still a very modern design but again,0.0,0.0,1.0,0.0,Neutral
its not going gonna look very distinct,0.0,0.0,1.0,0.0,Neutral
from 2021 models with that said this,0.0,0.0,1.0,0.0,Neutral
laptop does have a overall weight of,0.0,0.0,1.0,0.0,Neutral
about four pounds making it one of the,0.0,0.0,1.0,0.0,Neutral
more heavier 15inch productivity,0.0,0.0,1.0,0.0,Neutral
laptops in the market now of course the,0.0,0.0,1.0,0.0,Neutral
good news over here is that starting,0.326,0.0,0.674,0.4404,Positive
with the top side like i mentioned you,0.462,0.0,0.538,0.5106,Positive
have a high quality metallic finish its,0.0,0.0,1.0,0.0,Neutral
smooth its textureless it just feels,0.0,0.0,1.0,0.0,Neutral
really nice and one of my favorite parts,0.504,0.0,0.496,0.7264,Positive
is that really subtle hp branding they,0.0,0.0,1.0,0.0,Neutral
have in the center it just looks really,0.0,0.0,1.0,0.0,Neutral
premium and im a big fan of it the size,0.223,0.0,0.777,0.3182,Positive
of the laptop is where youll find all,0.0,0.0,1.0,0.0,Neutral
the i o ports so on one side you have a,0.0,0.0,1.0,0.0,Neutral
usb a super speed port with reverse,0.438,0.0,0.562,0.5994,Positive
charging functionality you also have a,0.0,0.0,1.0,0.0,Neutral
modern hdmi 21 port a speedy,0.0,0.0,1.0,0.0,Neutral
thunderbolt 4 port that has power,0.0,0.0,1.0,0.0,Neutral
delivery and displayport functionality,0.0,0.0,1.0,0.0,Neutral
you also of course have a good old,0.326,0.0,0.674,0.4404,Positive
headphone jack now on the other side you,0.0,0.0,1.0,0.0,Neutral
will find one more usba super speed,0.411,0.0,0.589,0.6344,Positive
port you also of course have the dc jack,0.0,0.0,1.0,0.0,Neutral
to plug the actual laptop and finally,0.0,0.0,1.0,0.0,Neutral
you have a dedicated fullsize sd card,0.375,0.0,0.625,0.4588,Positive
reader while the standards could have,0.0,0.0,1.0,0.0,Neutral
included at least one more thunderbolt 4,0.0,0.0,1.0,0.0,Neutral
port overall io port diversity is pretty,0.348,0.0,0.652,0.4939,Positive
decent on this machine the bottom side,0.0,0.0,1.0,0.0,Neutral
of the laptop has changed a little bit,0.0,0.0,1.0,0.0,Neutral
so you still have that high quality,0.0,0.0,1.0,0.0,Neutral
metallic finish but you will notice you,0.0,0.0,1.0,0.0,Neutral
have a considerably wider air intake,0.0,0.0,1.0,0.0,Neutral
vent over here which is always good news,0.293,0.0,0.707,0.4404,Positive
for the most part because that means,0.0,0.0,1.0,0.0,Neutral
itll ultimately be a cooler laptop you,0.0,0.0,1.0,0.0,Neutral
will notice hp also got rid of the fancy,0.0,0.0,1.0,0.0,Neutral
nv style design speaker grilles and,0.0,0.0,1.0,0.0,Neutral
replace them with more well standard,0.324,0.0,0.676,0.3384,Positive
looking ones i guess thats not a bad,0.363,0.0,0.637,0.431,Positive
thing in terms of performance i did like,0.294,0.0,0.706,0.3612,Positive
the old design better and yes of course,0.483,0.0,0.517,0.6808,Positive
this is a stereo speaker setup sound,0.0,0.0,1.0,0.0,Neutral
test to follow later on in the video as,0.0,0.0,1.0,0.0,Neutral
soon as you unfold this laptop you,0.0,0.0,1.0,0.0,Neutral
appreciate the amount of palm rest space,0.31,0.0,0.69,0.4019,Positive
you have but that is expected with a,0.0,0.0,1.0,0.0,Neutral
large 15inch laptop like this what you,0.294,0.0,0.706,0.3612,Positive
will appreciate also is the massive,0.351,0.0,0.649,0.4019,Positive
track pad you have here you have a lot,0.0,0.0,1.0,0.0,Neutral
of surf real estate space and its,0.0,0.0,1.0,0.0,Neutral
appropriately put in a laptop of this,0.0,0.0,1.0,0.0,Neutral
class unfortunately quality isnt all,0.0,0.375,0.625,-0.34,Negative
that good for example you have a plastic,0.326,0.0,0.674,0.4404,Positive
surface finish this is a premium laptop,0.0,0.0,1.0,0.0,Neutral
it should have a glass surface trackpad,0.0,0.0,1.0,0.0,Neutral
on top of that while the clicks are,0.205,0.0,0.795,0.2023,Positive
tactile there is a moderate amount of,0.0,0.0,1.0,0.0,Neutral
flex on either the right or left bottom,0.0,0.0,1.0,0.0,Neutral
corners and the calibration isnt all,0.0,0.0,1.0,0.0,Neutral
that good either generally speaking i,0.42,0.0,0.58,0.4404,Positive
was expecting a considerably better,0.516,0.0,0.484,0.4927,Positive
crack pad given this is technically a,0.0,0.0,1.0,0.0,Neutral
premium laptop on a lighter note the,0.0,0.0,1.0,0.0,Neutral
keyboard is pretty good so youll notice,0.55,0.0,0.45,0.7269,Positive
you have large keycaps with plenty of,0.0,0.0,1.0,0.0,Neutral
surface area its well labeled its,0.296,0.0,0.704,0.2732,Positive
fully backlit and the overall quality of,0.0,0.0,1.0,0.0,Neutral
the typing experience is also very nice,0.34,0.0,0.66,0.4754,Positive
you have tactile keystrokes and you also,0.0,0.0,1.0,0.0,Neutral
have plenty of key travel but you also,0.0,0.0,1.0,0.0,Neutral
appreciate the fact that its not a very,0.31,0.0,0.69,0.4019,Positive
loud keyboard its great for a,0.506,0.0,0.494,0.6249,Positive
productive or office environment now you,0.0,0.0,1.0,0.0,Neutral
do have a builtin fingerprint scanner,0.0,0.0,1.0,0.0,Neutral
right next to the arrow keys one thing i,0.0,0.0,1.0,0.0,Neutral
absolutely despise about this keyboard,0.0,0.402,0.598,-0.4005,Negative
is the lack of a 10 keypad which could,0.0,0.247,0.753,-0.3182,Negative
have been easily accommodated if hp,0.324,0.0,0.676,0.34,Positive
would finally get rid of these pseudo,0.0,0.0,1.0,0.0,Neutral
grilles they dont cool the laptop nor,0.0,0.246,0.754,-0.2411,Negative
are these speakers in fact they dont,0.0,0.0,1.0,0.0,Neutral
really serve any major purpose and,0.0,0.0,1.0,0.0,Neutral
getting rid of them would just allow you,0.213,0.0,0.787,0.2263,Positive
to fit more practical things like a 10,0.513,0.0,0.487,0.6444,Positive
keypad again so definitely knocking off,0.411,0.0,0.589,0.541,Positive
a full star for that the hinge quality,0.0,0.0,1.0,0.0,Neutral
on this laptop is in fact top notch,0.205,0.0,0.795,0.2023,Positive
which is a requirement for any good,0.367,0.0,0.633,0.4404,Positive
convertible laptop it doesnt have a lot,0.0,0.0,1.0,0.0,Neutral
of wobble its sturdy it has the right,0.0,0.0,1.0,0.0,Neutral
amount of calibration to keep it tight,0.0,0.0,1.0,0.0,Neutral
but not so tight that it might be a,0.0,0.0,1.0,0.0,Neutral
problem in the long term overall it,0.0,0.31,0.69,-0.4019,Negative
should do great in the years to come now,0.339,0.0,0.661,0.6249,Positive
display fitting you have a screen to,0.0,0.0,1.0,0.0,Neutral
body ratio of about 88,0.0,0.0,1.0,0.0,Neutral
which isnt bad and youll notice you do,0.289,0.0,0.711,0.431,Positive
have somewhat of a thick chin at the,0.0,0.0,1.0,0.0,Neutral
bottom but the bezels in contrast are,0.0,0.0,1.0,0.0,Neutral
relatively narrow you also have a pretty,0.39,0.0,0.61,0.4939,Positive
thin forehead at the top what is quite,0.205,0.0,0.795,0.2023,Positive
shameful of course is that miserable,0.0,0.615,0.385,-0.7506,Negative
720p webcam you can toss your dreams of,0.278,0.0,0.722,0.4019,Positive
looking good on this laptop right out,0.326,0.0,0.674,0.4404,Positive
the window because honestly its just,0.375,0.0,0.625,0.4588,Positive
weird how theyre still okay with,0.25,0.224,0.526,0.0516,Positive
putting a,0.0,0.0,1.0,0.0,Neutral
nonfull hd webcam in 2022 on a premium,0.0,0.0,1.0,0.0,Neutral
laptop the display oh the display so,0.0,0.0,1.0,0.0,Neutral
think of it this way imagine having a,0.0,0.0,1.0,0.0,Neutral
really modern sleek looking car but when,0.0,0.0,1.0,0.0,Neutral
you sit inside the dashboard looks like,0.294,0.0,0.706,0.3612,Positive
its straight from the 1980s thats,0.275,0.0,0.725,0.2263,Positive
right thats how i feel about this,0.0,0.0,1.0,0.0,Neutral
display so starting off with the,0.0,0.0,1.0,0.0,Neutral
somewhat good stuff you do have a,0.343,0.0,0.657,0.3832,Positive
standard full hd or 1080p resolution a,0.0,0.0,1.0,0.0,Neutral
60 hertz refresh rate a 16 9 aspect,0.0,0.0,1.0,0.0,Neutral
ratio a high quality ips panel that,0.0,0.0,1.0,0.0,Neutral
actually has amazing viewing angles and,0.432,0.0,0.568,0.5859,Positive
no pwm flickering detected it doesnt,0.0,0.306,0.694,-0.296,Negative
sound so bad until now additionally you,0.0,0.387,0.613,-0.5849,Negative
also have a multitouch 10point system,0.0,0.0,1.0,0.0,Neutral
