Review,Positive,Negative,Neutral,Compound,Sentiment
the super stay at full coverage,0.438,0.0,0.562,0.5994,Positive
foundation definitely has more coverage,0.403,0.0,0.597,0.4019,Positive
and I dont feel like this emphasizes,0.0,0.297,0.703,-0.2755,Negative
the dry patches around my nose as much,0.0,0.0,1.0,0.0,Neutral
however I do think it emphasizes the,0.0,0.0,1.0,0.0,Neutral
pores a little bit more right here where,0.0,0.0,1.0,0.0,Neutral
they tend to beep I mean most humans,0.0,0.0,1.0,0.0,Neutral
tend to have them right however I do youf you wanted Emily todays video is,0.0,0.0,1.0,0.0,Neutral
gonna be to review all in Milan Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing half of my face to,0.0,0.0,1.0,0.0,Neutral
Mabley foundations so on the website Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing the cool favorite at,0.515,0.0,0.485,0.6486,Positive
fit me matte and poreless foundation I,0.333,0.0,0.667,0.3612,Positive
love this foundation because its light,0.457,0.0,0.543,0.6369,Positive
medium coverage it looks like skin on,0.294,0.0,0.706,0.3612,Positive
your skin its great if you have oily,0.369,0.0,0.631,0.6249,Positive
skin if you have dry skin I would mix it,0.0,0.0,1.0,0.0,Neutral
with the other ones they have deep do me,0.0,0.0,1.0,0.0,Neutral
one definitely recommend mixing these,0.634,0.0,0.366,0.6369,Positive
together with your great is the combo,0.406,0.0,0.594,0.6249,Positive
even if you have oily skin which I do,0.0,0.0,1.0,0.0,Neutral
have so love this one highly recommended,0.568,0.0,0.432,0.764,Positive
its like very very popular for a good,0.693,0.0,0.307,0.8416,Positive
reason but you just came out with this,0.0,0.0,1.0,0.0,Neutral
foundation this is the super state full,0.394,0.0,0.606,0.5994,Positive
coverage foundation and this one has,0.0,0.0,1.0,0.0,Neutral
more coverage and its a little bit,0.0,0.0,1.0,0.0,Neutral
different and I wanted to wear both of,0.0,0.0,1.0,0.0,Neutral
these on half off my face all day long,0.0,0.0,1.0,0.0,Neutral
so you can see them in action because,0.0,0.0,1.0,0.0,Neutral
its always great to hear a review but,0.298,0.0,0.702,0.3716,Positive
its even better if you can see it in,0.266,0.0,0.734,0.4404,Positive
person so Im gonna be applying both of,0.0,0.0,1.0,0.0,Neutral
these with Beauty blenders basically I,0.487,0.0,0.513,0.5859,Positive
just personally like using sponges,0.385,0.0,0.615,0.3612,Positive
because it gives you the most natural,0.318,0.0,0.682,0.4201,Positive
finish if you want more coverage you can,0.157,0.0,0.843,0.0772,Positive
always lose a brush so on my right to,0.0,0.278,0.722,-0.4019,Negative
your left Im going to be applying the,0.0,0.0,1.0,0.0,Neutral
fit me foundation the colors I have like,0.5,0.0,0.5,0.6124,Positive
my summer shades so they will be a bit,0.0,0.0,1.0,0.0,Neutral
dark for me but were just gonna blend,0.0,0.0,1.0,0.0,Neutral
that until my neck and pretend,0.0,0.219,0.781,-0.1027,Negative
everything is okay,0.487,0.0,0.513,0.2263,Positive
should have zoomed you in but youll see,0.0,0.0,1.0,0.0,Neutral
the final result,0.0,0.0,1.0,0.0,Neutral
can Nestle seed align the middle of my,0.0,0.0,1.0,0.0,Neutral
face but you can see I did have a couple,0.0,0.0,1.0,0.0,Neutral
of like redness and it covered,0.333,0.0,0.667,0.3612,Positive
everything pretty well you can still see,0.515,0.0,0.485,0.6486,Positive
beauty marks so its not like full full,0.312,0.195,0.493,0.3456,Positive
coverage but it covered everything that,0.0,0.0,1.0,0.0,Neutral
I really wanted to cover but if I had,0.0,0.0,1.0,0.0,Neutral
like a breakout or something I could,0.385,0.0,0.615,0.3612,Positive
just use concealer wherever I need it,0.0,0.0,1.0,0.0,Neutral
but everything else still looks like,0.394,0.0,0.606,0.5023,Positive
skin thats why I absolutely love it,0.473,0.0,0.527,0.6697,Positive
probably why everyone seems to love it,0.412,0.0,0.588,0.6369,Positive
and its great it kind of has eight like,0.485,0.0,0.515,0.765,Positive
Demi matte finish I will be setting it,0.0,0.0,1.0,0.0,Neutral
with powder just because its what I,0.0,0.0,1.0,0.0,Neutral
usually do it and want to make sure that,0.34,0.0,0.66,0.3818,Positive
my own skin,0.0,0.0,1.0,0.0,Neutral
doesnt make the test result just effect,0.0,0.0,1.0,0.0,Neutral
immediately so on my other face but half,0.0,0.0,1.0,0.0,Neutral
of my face Ive been buying this one I,0.0,0.0,1.0,0.0,Neutral
try to go and get to color that was the,0.0,0.0,1.0,0.0,Neutral
closest to it but spoiler alert it does,0.286,0.0,0.714,0.4215,Positive
oxidize so this one will be at first,0.0,0.0,1.0,0.0,Neutral
lighter and hopefully it will be so my,0.278,0.0,0.722,0.4019,Positive
close to it once it oxidized I just,0.0,0.0,1.0,0.0,Neutral
wanted to mention by the way the,0.0,0.0,1.0,0.0,Neutral
packaging theyre very similar but are,0.0,0.0,1.0,0.0,Neutral
we so so happy that they came out with a,0.389,0.0,0.611,0.726,Positive
pump like this should have had a pub,0.294,0.0,0.706,0.3612,Positive
like I wish hopefully they will add a,0.725,0.0,0.275,0.7845,Positive
pump to this foundation because its so,0.0,0.0,1.0,0.0,Neutral
great but its such a to just try,0.298,0.0,0.702,0.3716,Positive
and pour it on your head and then put it,0.0,0.0,1.0,0.0,Neutral
on my face so I really appreciate that,0.353,0.0,0.647,0.5059,Positive
they finally added a pump I will be,0.0,0.0,1.0,0.0,Neutral
doing it closeup so you can see,0.0,0.0,1.0,0.0,Neutral
difference in texture of foundations so,0.0,0.0,1.0,0.0,Neutral
the newest fullcoverage one is thicker,0.0,0.0,1.0,0.0,Neutral
almost like a a little bit moosie,0.356,0.0,0.644,0.2975,Positive
consistency and me fit me is definitely,0.51,0.0,0.49,0.6369,Positive
a lot more liquidy so were gonna try in,0.0,0.0,1.0,0.0,Neutral
a cover I do have a little bit of,0.0,0.0,1.0,0.0,Neutral
redness and a few breakouts so well see,0.314,0.0,0.686,0.4101,Positive
the coverage but yes again warning at,0.305,0.266,0.429,0.1154,Positive
first its gonna be way lighter I didnt,0.0,0.0,1.0,0.0,Neutral
mention definitely I have this shade at,0.351,0.0,0.649,0.4019,Positive
125 and in this one I have the shade 120,0.0,0.0,1.0,0.0,Neutral
Im gonna add a swatch on my hands so I,0.0,0.0,1.0,0.0,Neutral
can wait a few minutes and then swatch,0.0,0.0,1.0,0.0,Neutral
it again so we can see how much oxidize,0.0,0.0,1.0,0.0,Neutral
and how the color compare once they are,0.0,0.0,1.0,0.0,Neutral
oxidized so I can show you that how the,0.0,0.0,1.0,0.0,Neutral
colors compare and i will be swatching,0.0,0.0,1.0,0.0,Neutral
this one to you but this one doesnt,0.0,0.0,1.0,0.0,Neutral
oxidize so not a problem here so Im,0.297,0.0,0.703,0.3687,Positive
gonna zoom you extra in in a second to,0.0,0.0,1.0,0.0,Neutral
show you but basically I like that the,0.351,0.0,0.649,0.5023,Positive
coverage of this one is more natural,0.318,0.0,0.682,0.4201,Positive
they fit me actually I should hold them,0.294,0.0,0.706,0.3612,Positive
to the foundation as Im talking about,0.0,0.0,1.0,0.0,Neutral
it so this side has a little less,0.0,0.0,1.0,0.0,Neutral
coverage but it also looks very very,0.0,0.0,1.0,0.0,Neutral
natural I dont feel like it emphasizes,0.29,0.245,0.465,0.1002,Positive
my pores as much but I do have two eye,0.0,0.0,1.0,0.0,Neutral
patches around my nose its the winter,0.0,0.0,1.0,0.0,Neutral
so my skin will tend to have dry patches,0.0,0.0,1.0,0.0,Neutral
around my nose and I do think that this,0.0,0.0,1.0,0.0,Neutral
is emphasizing it which is why I,0.0,0.0,1.0,0.0,Neutral
personally recommend to always mix it,0.333,0.0,0.667,0.3612,Positive
with the other version I feel like it,0.294,0.0,0.706,0.3612,Positive
makes the like perfect foundation,0.674,0.0,0.326,0.7351,Positive
because this one doesnt emphasize three,0.0,0.0,1.0,0.0,Neutral
patches whatsoever so if you have dry,0.0,0.0,1.0,0.0,Neutral
skin definitely recommend it but this,0.474,0.0,0.526,0.3818,Positive
one I do like it except around my nose,0.263,0.0,0.737,0.3612,Positive
the super stay at full coverage,0.438,0.0,0.562,0.5994,Positive
foundation definitely has more coverage,0.403,0.0,0.597,0.4019,Positive
and I dont feel like this emphasizes,0.0,0.297,0.703,-0.2755,Negative
the dry patches around my nose as much,0.0,0.0,1.0,0.0,Neutral
however I do think it emphasizes the,0.0,0.0,1.0,0.0,Neutral
pores a little bit more right here where,0.0,0.0,1.0,0.0,Neutral
they tend to beep I mean most humans,0.0,0.0,1.0,0.0,Neutral
tend to have them right however I do youf you wanted Emily todays video is,0.0,0.0,1.0,0.0,Neutral
gonna be to review all in Milan Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing half of my face to,0.0,0.0,1.0,0.0,Neutral
Mabley foundations so on the website Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing the cool favorite at,0.515,0.0,0.485,0.6486,Positive
fit me matte and poreless foundation I,0.333,0.0,0.667,0.3612,Positive
love this foundation because its light,0.457,0.0,0.543,0.6369,Positive
medium coverage it looks like skin on,0.294,0.0,0.706,0.3612,Positive
your skin its great if you have oily,0.369,0.0,0.631,0.6249,Positive
skin if you have dry skin I would mix it,0.0,0.0,1.0,0.0,Neutral
with the other ones they have deep do me,0.0,0.0,1.0,0.0,Neutral
one definitely recommend mixing these,0.634,0.0,0.366,0.6369,Positive
together with your great is the combo,0.406,0.0,0.594,0.6249,Positive
even if you have oily skin which I do,0.0,0.0,1.0,0.0,Neutral
have so love this one highly recommended,0.568,0.0,0.432,0.764,Positive
its like very very popular for a good,0.693,0.0,0.307,0.8416,Positive
reason but you just came out with this,0.0,0.0,1.0,0.0,Neutral
foundation this is the super state full,0.394,0.0,0.606,0.5994,Positive
coverage foundation and this one has,0.0,0.0,1.0,0.0,Neutral
more coverage and its a little bit,0.0,0.0,1.0,0.0,Neutral
different and I wanted to wear both of,0.0,0.0,1.0,0.0,Neutral
these on half off my face all day long,0.0,0.0,1.0,0.0,Neutral
so you can see them in action because,0.0,0.0,1.0,0.0,Neutral
its always great to hear a review but,0.298,0.0,0.702,0.3716,Positive
its even better if you can see it in,0.266,0.0,0.734,0.4404,Positive
person so Im gonna be applying both of,0.0,0.0,1.0,0.0,Neutral
these with Beauty blenders basically I,0.487,0.0,0.513,0.5859,Positive
just personally like using sponges,0.385,0.0,0.615,0.3612,Positive
because it gives you the most natural,0.318,0.0,0.682,0.4201,Positive
finish if you want more coverage you can,0.157,0.0,0.843,0.0772,Positive
always lose a brush so on my right to,0.0,0.278,0.722,-0.4019,Negative
your left Im going to be applying the,0.0,0.0,1.0,0.0,Neutral
fit me foundation the colors I have like,0.5,0.0,0.5,0.6124,Positive
my summer shades so they will be a bit,0.0,0.0,1.0,0.0,Neutral
dark for me but were just gonna blend,0.0,0.0,1.0,0.0,Neutral
that until my neck and pretend,0.0,0.219,0.781,-0.1027,Negative
everything is okay,0.487,0.0,0.513,0.2263,Positive
should have zoomed you in but youll see,0.0,0.0,1.0,0.0,Neutral
the final result,0.0,0.0,1.0,0.0,Neutral
can Nestle seed align the middle of my,0.0,0.0,1.0,0.0,Neutral
face but you can see I did have a couple,0.0,0.0,1.0,0.0,Neutral
of like redness and it covered,0.333,0.0,0.667,0.3612,Positive
everything pretty well you can still see,0.515,0.0,0.485,0.6486,Positive
beauty marks so its not like full full,0.312,0.195,0.493,0.3456,Positive
coverage but it covered everything that,0.0,0.0,1.0,0.0,Neutral
I really wanted to cover but if I had,0.0,0.0,1.0,0.0,Neutral
like a breakout or something I could,0.385,0.0,0.615,0.3612,Positive
just use concealer wherever I need it,0.0,0.0,1.0,0.0,Neutral
but everything else still looks like,0.394,0.0,0.606,0.5023,Positive
skin thats why I absolutely love it,0.473,0.0,0.527,0.6697,Positive
probably why everyone seems to love it,0.412,0.0,0.588,0.6369,Positive
and its great it kind of has eight like,0.485,0.0,0.515,0.765,Positive
Demi matte finish I will be setting it,0.0,0.0,1.0,0.0,Neutral
with powder just because its what I,0.0,0.0,1.0,0.0,Neutral
usually do it and want to make sure that,0.34,0.0,0.66,0.3818,Positive
my own skin,0.0,0.0,1.0,0.0,Neutral
doesnt make the test result just effect,0.0,0.0,1.0,0.0,Neutral
immediately so on my other face but half,0.0,0.0,1.0,0.0,Neutral
of my face Ive been buying this one I,0.0,0.0,1.0,0.0,Neutral
try to go and get to color that was the,0.0,0.0,1.0,0.0,Neutral
closest to it but spoiler alert it does,0.286,0.0,0.714,0.4215,Positive
oxidize so this one will be at first,0.0,0.0,1.0,0.0,Neutral
lighter and hopefully it will be so my,0.278,0.0,0.722,0.4019,Positive
close to it once it oxidized I just,0.0,0.0,1.0,0.0,Neutral
wanted to mention by the way the,0.0,0.0,1.0,0.0,Neutral
packaging theyre very similar but are,0.0,0.0,1.0,0.0,Neutral
we so so happy that they came out with a,0.389,0.0,0.611,0.726,Positive
pump like this should have had a pub,0.294,0.0,0.706,0.3612,Positive
like I wish hopefully they will add a,0.725,0.0,0.275,0.7845,Positive
pump to this foundation because its so,0.0,0.0,1.0,0.0,Neutral
great but its such a to just try,0.298,0.0,0.702,0.3716,Positive
and pour it on your head and then put it,0.0,0.0,1.0,0.0,Neutral
on my face so I really appreciate that,0.353,0.0,0.647,0.5059,Positive
they finally added a pump I will be,0.0,0.0,1.0,0.0,Neutral
doing it closeup so you can see,0.0,0.0,1.0,0.0,Neutral
difference in texture of foundations so,0.0,0.0,1.0,0.0,Neutral
the newest fullcoverage one is thicker,0.0,0.0,1.0,0.0,Neutral
almost like a a little bit moosie,0.356,0.0,0.644,0.2975,Positive
consistency and me fit me is definitely,0.51,0.0,0.49,0.6369,Positive
a lot more liquidy so were gonna try in,0.0,0.0,1.0,0.0,Neutral
a cover I do have a little bit of,0.0,0.0,1.0,0.0,Neutral
redness and a few breakouts so well see,0.314,0.0,0.686,0.4101,Positive
the coverage but yes again warning at,0.305,0.266,0.429,0.1154,Positive
first its gonna be way lighter I didnt,0.0,0.0,1.0,0.0,Neutral
mention definitely I have this shade at,0.351,0.0,0.649,0.4019,Positive
125 and in this one I have the shade 120,0.0,0.0,1.0,0.0,Neutral
Im gonna add a swatch on my hands so I,0.0,0.0,1.0,0.0,Neutral
can wait a few minutes and then swatch,0.0,0.0,1.0,0.0,Neutral
it again so we can see how much oxidize,0.0,0.0,1.0,0.0,Neutral
and how the color compare once they are,0.0,0.0,1.0,0.0,Neutral
oxidized so I can show you that how the,0.0,0.0,1.0,0.0,Neutral
colors compare and i will be swatching,0.0,0.0,1.0,0.0,Neutral
this one to you but this one doesnt,0.0,0.0,1.0,0.0,Neutral
oxidize so not a problem here so Im,0.297,0.0,0.703,0.3687,Positive
gonna zoom you extra in in a second to,0.0,0.0,1.0,0.0,Neutral
show you but basically I like that the,0.351,0.0,0.649,0.5023,Positive
coverage of this one is more natural,0.318,0.0,0.682,0.4201,Positive
they fit me actually I should hold them,0.294,0.0,0.706,0.3612,Positive
to the foundation as Im talking about,0.0,0.0,1.0,0.0,Neutral
it so this side has a little less,0.0,0.0,1.0,0.0,Neutral
coverage but it also looks very very,0.0,0.0,1.0,0.0,Neutral
natural I dont feel like it emphasizes,0.29,0.245,0.465,0.1002,Positive
my pores as much but I do have two eye,0.0,0.0,1.0,0.0,Neutral
patches around my nose its the winter,0.0,0.0,1.0,0.0,Neutral
so my skin will tend to have dry patches,0.0,0.0,1.0,0.0,Neutral
around my nose and I do think that this,0.0,0.0,1.0,0.0,Neutral
is emphasizing it which is why I,0.0,0.0,1.0,0.0,Neutral
personally recommend to always mix it,0.333,0.0,0.667,0.3612,Positive
with the other version I feel like it,0.294,0.0,0.706,0.3612,Positive
makes the like perfect foundation,0.674,0.0,0.326,0.7351,Positive
because this one doesnt emphasize three,0.0,0.0,1.0,0.0,Neutral
patches whatsoever so if you have dry,0.0,0.0,1.0,0.0,Neutral
skin definitely recommend it but this,0.474,0.0,0.526,0.3818,Positive
one I do like it except around my nose,0.263,0.0,0.737,0.3612,Positive
the super stay at full coverage,0.438,0.0,0.562,0.5994,Positive
foundation definitely has more coverage,0.403,0.0,0.597,0.4019,Positive
and I dont feel like this emphasizes,0.0,0.297,0.703,-0.2755,Negative
the dry patches around my nose as much,0.0,0.0,1.0,0.0,Neutral
however I do think it emphasizes the,0.0,0.0,1.0,0.0,Neutral
pores a little bit more right here where,0.0,0.0,1.0,0.0,Neutral
they tend to beep I mean most humans,0.0,0.0,1.0,0.0,Neutral
tend to have them right however I do youf you wanted Emily todays video is,0.0,0.0,1.0,0.0,Neutral
gonna be to review all in Milan Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing half of my face to,0.0,0.0,1.0,0.0,Neutral
Mabley foundations so on the website Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing the cool favorite at,0.515,0.0,0.485,0.6486,Positive
fit me matte and poreless foundation I,0.333,0.0,0.667,0.3612,Positive
love this foundation because its light,0.457,0.0,0.543,0.6369,Positive
medium coverage it looks like skin on,0.294,0.0,0.706,0.3612,Positive
your skin its great if you have oily,0.369,0.0,0.631,0.6249,Positive
skin if you have dry skin I would mix it,0.0,0.0,1.0,0.0,Neutral
with the other ones they have deep do me,0.0,0.0,1.0,0.0,Neutral
one definitely recommend mixing these,0.634,0.0,0.366,0.6369,Positive
together with your great is the combo,0.406,0.0,0.594,0.6249,Positive
even if you have oily skin which I do,0.0,0.0,1.0,0.0,Neutral
have so love this one highly recommended,0.568,0.0,0.432,0.764,Positive
its like very very popular for a good,0.693,0.0,0.307,0.8416,Positive
reason but you just came out with this,0.0,0.0,1.0,0.0,Neutral
foundation this is the super state full,0.394,0.0,0.606,0.5994,Positive
coverage foundation and this one has,0.0,0.0,1.0,0.0,Neutral
more coverage and its a little bit,0.0,0.0,1.0,0.0,Neutral
different and I wanted to wear both of,0.0,0.0,1.0,0.0,Neutral
these on half off my face all day long,0.0,0.0,1.0,0.0,Neutral
so you can see them in action because,0.0,0.0,1.0,0.0,Neutral
its always great to hear a review but,0.298,0.0,0.702,0.3716,Positive
its even better if you can see it in,0.266,0.0,0.734,0.4404,Positive
person so Im gonna be applying both of,0.0,0.0,1.0,0.0,Neutral
these with Beauty blenders basically I,0.487,0.0,0.513,0.5859,Positive
just personally like using sponges,0.385,0.0,0.615,0.3612,Positive
because it gives you the most natural,0.318,0.0,0.682,0.4201,Positive
finish if you want more coverage you can,0.157,0.0,0.843,0.0772,Positive
always lose a brush so on my right to,0.0,0.278,0.722,-0.4019,Negative
your left Im going to be applying the,0.0,0.0,1.0,0.0,Neutral
fit me foundation the colors I have like,0.5,0.0,0.5,0.6124,Positive
my summer shades so they will be a bit,0.0,0.0,1.0,0.0,Neutral
dark for me but were just gonna blend,0.0,0.0,1.0,0.0,Neutral
that until my neck and pretend,0.0,0.219,0.781,-0.1027,Negative
everything is okay,0.487,0.0,0.513,0.2263,Positive
should have zoomed you in but youll see,0.0,0.0,1.0,0.0,Neutral
the final result,0.0,0.0,1.0,0.0,Neutral
can Nestle seed align the middle of my,0.0,0.0,1.0,0.0,Neutral
face but you can see I did have a couple,0.0,0.0,1.0,0.0,Neutral
of like redness and it covered,0.333,0.0,0.667,0.3612,Positive
everything pretty well you can still see,0.515,0.0,0.485,0.6486,Positive
beauty marks so its not like full full,0.312,0.195,0.493,0.3456,Positive
coverage but it covered everything that,0.0,0.0,1.0,0.0,Neutral
I really wanted to cover but if I had,0.0,0.0,1.0,0.0,Neutral
like a breakout or something I could,0.385,0.0,0.615,0.3612,Positive
just use concealer wherever I need it,0.0,0.0,1.0,0.0,Neutral
but everything else still looks like,0.394,0.0,0.606,0.5023,Positive
skin thats why I absolutely love it,0.473,0.0,0.527,0.6697,Positive
probably why everyone seems to love it,0.412,0.0,0.588,0.6369,Positive
and its great it kind of has eight like,0.485,0.0,0.515,0.765,Positive
Demi matte finish I will be setting it,0.0,0.0,1.0,0.0,Neutral
with powder just because its what I,0.0,0.0,1.0,0.0,Neutral
usually do it and want to make sure that,0.34,0.0,0.66,0.3818,Positive
my own skin,0.0,0.0,1.0,0.0,Neutral
doesnt make the test result just effect,0.0,0.0,1.0,0.0,Neutral
immediately so on my other face but half,0.0,0.0,1.0,0.0,Neutral
of my face Ive been buying this one I,0.0,0.0,1.0,0.0,Neutral
try to go and get to color that was the,0.0,0.0,1.0,0.0,Neutral
closest to it but spoiler alert it does,0.286,0.0,0.714,0.4215,Positive
oxidize so this one will be at first,0.0,0.0,1.0,0.0,Neutral
lighter and hopefully it will be so my,0.278,0.0,0.722,0.4019,Positive
close to it once it oxidized I just,0.0,0.0,1.0,0.0,Neutral
wanted to mention by the way the,0.0,0.0,1.0,0.0,Neutral
packaging theyre very similar but are,0.0,0.0,1.0,0.0,Neutral
we so so happy that they came out with a,0.389,0.0,0.611,0.726,Positive
pump like this should have had a pub,0.294,0.0,0.706,0.3612,Positive
like I wish hopefully they will add a,0.725,0.0,0.275,0.7845,Positive
pump to this foundation because its so,0.0,0.0,1.0,0.0,Neutral
great but its such a to just try,0.298,0.0,0.702,0.3716,Positive
and pour it on your head and then put it,0.0,0.0,1.0,0.0,Neutral
on my face so I really appreciate that,0.353,0.0,0.647,0.5059,Positive
they finally added a pump I will be,0.0,0.0,1.0,0.0,Neutral
doing it closeup so you can see,0.0,0.0,1.0,0.0,Neutral
difference in texture of foundations so,0.0,0.0,1.0,0.0,Neutral
the newest fullcoverage one is thicker,0.0,0.0,1.0,0.0,Neutral
almost like a a little bit moosie,0.356,0.0,0.644,0.2975,Positive
consistency and me fit me is definitely,0.51,0.0,0.49,0.6369,Positive
a lot more liquidy so were gonna try in,0.0,0.0,1.0,0.0,Neutral
a cover I do have a little bit of,0.0,0.0,1.0,0.0,Neutral
redness and a few breakouts so well see,0.314,0.0,0.686,0.4101,Positive
the coverage but yes again warning at,0.305,0.266,0.429,0.1154,Positive
first its gonna be way lighter I didnt,0.0,0.0,1.0,0.0,Neutral
mention definitely I have this shade at,0.351,0.0,0.649,0.4019,Positive
125 and in this one I have the shade 120,0.0,0.0,1.0,0.0,Neutral
Im gonna add a swatch on my hands so I,0.0,0.0,1.0,0.0,Neutral
can wait a few minutes and then swatch,0.0,0.0,1.0,0.0,Neutral
it again so we can see how much oxidize,0.0,0.0,1.0,0.0,Neutral
and how the color compare once they are,0.0,0.0,1.0,0.0,Neutral
oxidized so I can show you that how the,0.0,0.0,1.0,0.0,Neutral
colors compare and i will be swatching,0.0,0.0,1.0,0.0,Neutral
this one to you but this one doesnt,0.0,0.0,1.0,0.0,Neutral
oxidize so not a problem here so Im,0.297,0.0,0.703,0.3687,Positive
gonna zoom you extra in in a second to,0.0,0.0,1.0,0.0,Neutral
show you but basically I like that the,0.351,0.0,0.649,0.5023,Positive
coverage of this one is more natural,0.318,0.0,0.682,0.4201,Positive
they fit me actually I should hold them,0.294,0.0,0.706,0.3612,Positive
to the foundation as Im talking about,0.0,0.0,1.0,0.0,Neutral
it so this side has a little less,0.0,0.0,1.0,0.0,Neutral
coverage but it also looks very very,0.0,0.0,1.0,0.0,Neutral
natural I dont feel like it emphasizes,0.29,0.245,0.465,0.1002,Positive
my pores as much but I do have two eye,0.0,0.0,1.0,0.0,Neutral
patches around my nose its the winter,0.0,0.0,1.0,0.0,Neutral
so my skin will tend to have dry patches,0.0,0.0,1.0,0.0,Neutral
around my nose and I do think that this,0.0,0.0,1.0,0.0,Neutral
is emphasizing it which is why I,0.0,0.0,1.0,0.0,Neutral
personally recommend to always mix it,0.333,0.0,0.667,0.3612,Positive
with the other version I feel like it,0.294,0.0,0.706,0.3612,Positive
makes the like perfect foundation,0.674,0.0,0.326,0.7351,Positive
because this one doesnt emphasize three,0.0,0.0,1.0,0.0,Neutral
patches whatsoever so if you have dry,0.0,0.0,1.0,0.0,Neutral
skin definitely recommend it but this,0.474,0.0,0.526,0.3818,Positive
one I do like it except around my nose,0.263,0.0,0.737,0.3612,Positive
the super stay at full coverage,0.438,0.0,0.562,0.5994,Positive
foundation definitely has more coverage,0.403,0.0,0.597,0.4019,Positive
and I dont feel like this emphasizes,0.0,0.297,0.703,-0.2755,Negative
the dry patches around my nose as much,0.0,0.0,1.0,0.0,Neutral
however I do think it emphasizes the,0.0,0.0,1.0,0.0,Neutral
pores a little bit more right here where,0.0,0.0,1.0,0.0,Neutral
they tend to beep I mean most humans,0.0,0.0,1.0,0.0,Neutral
tend to have them right however I do youf you wanted Emily todays video is,0.0,0.0,1.0,0.0,Neutral
gonna be to review all in Milan Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing half of my face to,0.0,0.0,1.0,0.0,Neutral
Mabley foundations so on the website Im,0.0,0.0,1.0,0.0,Neutral
gonna be wearing the cool favorite at,0.515,0.0,0.485,0.6486,Positive
fit me matte and poreless foundation I,0.333,0.0,0.667,0.3612,Positive
love this foundation because its light,0.457,0.0,0.543,0.6369,Positive
medium coverage it looks like skin on,0.294,0.0,0.706,0.3612,Positive
your skin its great if you have oily,0.369,0.0,0.631,0.6249,Positive
skin if you have dry skin I would mix it,0.0,0.0,1.0,0.0,Neutral
with the other ones they have deep do me,0.0,0.0,1.0,0.0,Neutral
one definitely recommend mixing these,0.634,0.0,0.366,0.6369,Positive
together with your great is the combo,0.406,0.0,0.594,0.6249,Positive
even if you have oily skin which I do,0.0,0.0,1.0,0.0,Neutral
have so love this one highly recommended,0.568,0.0,0.432,0.764,Positive
its like very very popular for a good,0.693,0.0,0.307,0.8416,Positive
reason but you just came out with this,0.0,0.0,1.0,0.0,Neutral
foundation this is the super state full,0.394,0.0,0.606,0.5994,Positive
coverage foundation and this one has,0.0,0.0,1.0,0.0,Neutral
more coverage and its a little bit,0.0,0.0,1.0,0.0,Neutral
different and I wanted to wear both of,0.0,0.0,1.0,0.0,Neutral
these on half off my face all day long,0.0,0.0,1.0,0.0,Neutral
so you can see them in action because,0.0,0.0,1.0,0.0,Neutral
its always great to hear a review but,0.298,0.0,0.702,0.3716,Positive
its even better if you can see it in,0.266,0.0,0.734,0.4404,Positive
person so Im gonna be applying both of,0.0,0.0,1.0,0.0,Neutral
these with Beauty blenders basically I,0.487,0.0,0.513,0.5859,Positive
just personally like using sponges,0.385,0.0,0.615,0.3612,Positive
because it gives you the most natural,0.318,0.0,0.682,0.4201,Positive
finish if you want more coverage you can,0.157,0.0,0.843,0.0772,Positive
always lose a brush so on my right to,0.0,0.278,0.722,-0.4019,Negative
your left Im going to be applying the,0.0,0.0,1.0,0.0,Neutral
fit me foundation the colors I have like,0.5,0.0,0.5,0.6124,Positive
my summer shades so they will be a bit,0.0,0.0,1.0,0.0,Neutral
dark for me but were just gonna blend,0.0,0.0,1.0,0.0,Neutral
that until my neck and pretend,0.0,0.219,0.781,-0.1027,Negative
everything is okay,0.487,0.0,0.513,0.2263,Positive
should have zoomed you in but youll see,0.0,0.0,1.0,0.0,Neutral
the final result,0.0,0.0,1.0,0.0,Neutral
can Nestle seed align the middle of my,0.0,0.0,1.0,0.0,Neutral
face but you can see I did have a couple,0.0,0.0,1.0,0.0,Neutral
of like redness and it covered,0.333,0.0,0.667,0.3612,Positive
everything pretty well you can still see,0.515,0.0,0.485,0.6486,Positive
beauty marks so its not like full full,0.312,0.195,0.493,0.3456,Positive
coverage but it covered everything that,0.0,0.0,1.0,0.0,Neutral
I really wanted to cover but if I had,0.0,0.0,1.0,0.0,Neutral
like a breakout or something I could,0.385,0.0,0.615,0.3612,Positive
just use concealer wherever I need it,0.0,0.0,1.0,0.0,Neutral
but everything else still looks like,0.394,0.0,0.606,0.5023,Positive
skin thats why I absolutely love it,0.473,0.0,0.527,0.6697,Positive
probably why everyone seems to love it,0.412,0.0,0.588,0.6369,Positive
and its great it kind of has eight like,0.485,0.0,0.515,0.765,Positive
Demi matte finish I will be setting it,0.0,0.0,1.0,0.0,Neutral
with powder just because its what I,0.0,0.0,1.0,0.0,Neutral
usually do it and want to make sure that,0.34,0.0,0.66,0.3818,Positive
